x,r,g,b,L,C,h
0.32156862745098036,0.2965637264930578,0.29656110598736346,0.2965745157762736,32.156862745098046,0.0,0.0
0.3254901960784314,0.30014598283090305,0.30014333562358264,0.3001568820514509,32.54901960784314,0.0,0.0
0.32941176470588235,0.303735480505397,0.3037328065424747,0.3037464898855094,32.94117647058823,0.0,0.0
0.3333333333333333,0.30733217595433815,0.30732947518216286,0.3073432957149106,33.33333333333333,0.0,0.0
0.33725490196078434,0.31093602622214017,0.3109332985873809,0.3109472565827498,33.72549019607844,0.0,0.0
0.3411764705882353,0.31454698894666205,0.3145442343963034,0.3145583301255858,34.117647058823536,0.0,0.0
0.34509803921568627,0.3181650223464254,0.3181622408277637,0.3181764745606582,34.50980392156863,0.0,0.0
0.34901960784313724,0.32179008520820424,0.3217872766688429,0.32180164867347627,34.901960784313715,0.0,0.0
0.3529411764705882,0.32542213687497423,0.32541930126281965,0.32543381180576764,35.294117647058826,0.0,0.0
0.3568627450980392,0.3290611372342059,0.32905827449746344,0.3290729238437719,35.68627450980393,0.0,0.0
0.3607843137254902,0.33270704670649326,0.3327041567936635,0.3327189452068686,36.078431372549026,0.0,0.0
0.36470588235294116,0.33635982623450333,0.33635690909437793,0.336371836836526,36.470588235294116,0.0,0.0
0.3686274509803922,0.3400194372722355,0.3400164928538931,0.3400315601855603,36.86274509803923,0.0,0.0
0.37254901960784315,0.34368584177457884,0.3436828700273822,0.34369807720769335,37.254901960784316,0.0,0.0
0.3764705882352941,0.3473590021871607,0.3473560030607522,0.3473713503473999,37.64705882352941,0.0,0.0
0.3803921568627451,0.35103888143647166,0.3510358548807699,0.35105134253003245,38.03921568627451,0.0,0.0
0.38431372549019605,0.3547254429202596,0.35472238888545615,0.35473801715221587,38.431372549019606,0.0,0.0
0.38823529411764707,0.358418650498185,0.3584155689347409,0.3584313380725015,38.82352941176471,0.0,0.0
0.39215686274509803,0.36211846848272533,0.36211535934136774,0.36213126960227165,39.21568627450981,0.0,0.0
0.396078431372549,0.36582486163032396,0.36582172486204223,0.36583777649688776,39.60784313725491,0.0,0.0
0.4,0.36953779513277063,0.36953463068881415,0.3695508239470717,40.0,0.0,0.0
0.403921568627451,0.37325723460881166,0.3732540424406856,0.37327037757051446,40.3921568627451,0.0,0.0
0.40784313725490196,0.3769831460959763,0.3769799261554394,0.37699640340370294,40.78431372549019,0.0,0.0
0.4117647058823529,0.3807154960426169,0.38071224828167766,0.38072886789395993,41.17647058823529,0.0,0.0
0.4156862745098039,0.3844542513001528,0.3844509756710671,0.3844677378916875,41.568627450980394,0.0,0.0
0.4196078431372549,0.38819937911551355,0.3881960755707812,0.38821298064280985,41.96078431372549,0.0,0.0
0.4235294117647059,0.39195084712377287,0.3919475156161349,0.3919645637814076,42.35294117647059,0.0,0.0
0.42745098039215684,0.39570862334096946,0.3957052638234055,0.39572245532253786,42.74509803921568,0.0,0.0
0.43137254901960786,0.39947267615710735,0.3994692885828326,0.39948662365523463,43.137254901960794,0.0,0.0
0.43529411764705883,0.40324297432932976,0.403239558651792,0.4032570375356821,43.529411764705884,0.0,0.0
0.4392156862745098,0.40701948697526313,0.40701604314814077,0.4070336660805591,43.92156862745099,0.0,0.0
0.44313725490196076,0.4108021835665231,0.4107987115437217,0.41081647876054417,44.31372549019608,0.0,0.0
0.44705882352941173,0.41459103392238034,0.4145875336580308,0.4146054453939821,44.70588235294118,0.0,0.0
0.45098039215686275,0.4183860082035789,0.4183824796520342,0.4184005361407009,45.098039215686285,0.0,0.0
0.4549019607843137,0.42218707690630414,0.4221835200221375,0.42220172149598056,45.49019607843138,0.0,0.0
0.4588235294117647,0.4259942108562948,0.42599062559429657,0.42600897228466456,45.88235294117648,0.0,0.0
0.4627450980392157,0.4298073812030948,0.4298037675182707,0.4298222596554114,46.27450980392157,0.0,0.0
0.4666666666666667,0.433626559414442,0.4336229172620101,0.4336415550750832,46.666666666666664,0.0,0.0
