x,r,g,b,L,C,h,dL,d2L,dC,d2C,dh,d2h
0.38823529411764707,0.12333965844402275,1.0,0.8444022770398483,90.19962034647251,58.052324169893,3.0532816883263756,-0.05317766468275664,0.0037822956643829286,0.776738083983215,0.0119115070811322,-0.02641255772950446,0.0005788137416109507
0.39215686274509803,0.13598987982289687,1.0,0.8317520556609741,90.14833425907186,58.83500295503923,3.0271586840425004,-0.04936086027252884,0.0038496528059752677,0.7876589852815385,0.009990581649290675,-0.025846269016238876,0.0005532801349830141
0.396078431372549,0.148640101201771,1.0,0.8191018342820999,90.10089862592746,59.627642140456075,3.001589150293898,-0.04547835907080611,0.003913793376188579,0.7967192472817963,0.00819018787779946,-0.025305997459538432,0.0005269717854148315
0.4,0.16129032258064513,1.0,0.8064516129032259,90.05737754093025,60.42844144960282,2.9765466891234236,-0.04153327352015168,0.003974906421937874,0.8040393610371375,0.0065098801671101825,-0.024792325445409213,0.000500248129302272
0.403921568627451,0.17394054395951927,1.0,0.7938013915243517,90.01783207888715,61.23572086253035,2.9520044994030794,-0.03752854622693036,0.004033146643379837,0.8097390076160167,0.004948528390530171,-0.024305501200933888,0.0004734201433778118
0.40784313725490196,0.1865907653383934,1.0,0.7811511701454776,89.98232044847639,62.047919464834855,2.927935686721556,-0.03346698023339201,0.004088641543333438,0.8139364178181978,0.0035044008725755305,-0.02384548515865359,0.0004467546432133096
0.4117647058823529,0.19924098671726753,1.0,0.7685009487666035,89.95089811842037,62.863593698166746,2.9043135290857722,-0.029351263140263484,0.00414149686206855,0.8167478093611678,0.002175235439709766,-0.02341199191450727,0.0004204786948531769
0.4156862745098039,0.21189120809614148,1.0,0.7558507273877295,89.92361792219586,63.68141508355719,2.8811117028925413,-0.025183986509254908,0.004191800776823129,0.8182868886976173,0.0009582975103814562,-0.023004527768947236,0.0003947839602223002
0.4196078431372549,0.2245414294750158,1.0,0.7432005060088551,89.90053014540186,64.50016747556198,2.8583044735478778,-0.020967661586617226,0.0042396271945612796,0.8186644043819307,-0.0001495745251975933,-0.022622423994062668,0.00036983084580199943
0.4235294117647059,0.2371916508538899,1.0,0.7305502846299811,89.88168259902262,65.31874389232105,2.835866854904416,-0.01670473212013235,0.004285038367896732,0.8179877396472222,-0.0011519355894815675,-0.022264866077343237,0.00034575236559186706
0.42745098039215684,0.24984187223276405,1.0,0.717900063251107,89.8671206811616,66.13614295485642,2.8137747413931913,-0.012397584850823762,0.004328086998182101,0.8163605332029675,-0.002052710353595444,-0.021930919262878934,0.0003226576632417988
0.43137254901960786,0.26249209361163817,1.0,0.7052498418722328,89.85688742932098,66.95146495872699,2.792005016378658,-0.008048558123768146,0.004368817944314429,0.8138823189400313,-0.0028561780657589964,-0.02161955075085964,0.00030063516488476605
0.43529411764705883,0.2751423149905123,1.0,0.6925996204933587,89.85102356491406,67.76390759273649,2.770535639891472,-0.0036599489621949033,0.004407269624689292,0.8106481770714495,-0.0035669639080282423,-0.021329648933109402,0.00027975535446145283
0.4392156862745098,0.2877925363693864,1.0,0.6799493991144845,89.84956753139659,68.57276131286989,2.7493457185124393,0.0007659811256104376,0.004443475177520639,0.8067483911239748,-0.004190035010822157,-0.021060040041936734,0.0002600731782035348
0.44313725490196076,0.30044275774826057,1.0,0.6672991777356103,89.85255552716528,69.37740437498444,2.7284155598075985,0.0052270013928463754,0.0044774634285396075,0.8022681070498052,-0.004730699306616515,-0.020809502576702332,0.000241630095450307
0.44705882352941173,0.3130929791271345,1.0,0.6546489563567364,89.86002153418228,70.1772975269695,2.7077267133590346,0.009720907982689653,0.0045092597035854,0.7972869925107418,-0.005194605492768289,-0.02057677985103612,0.00022445580003915833
0.45098039215686275,0.3257432005060088,1.0,0.6419987349778622,89.87199734313066,70.97197836000592,2.6872620001055263,0.014245520800017175,0.004538886515078389,0.7918788960642686,-0.005587742484770786,-0.020360590976624016,0.00020856964092663688
